"Time.period","Area.code","Area.name","Region.or.country.name","Index","Monthly.change","Annual.change","Rental.price","Index.one.bed","Monthly.change.one.bed","Annual.change.one.bed","Rental.price.one.bed","Index.two.bed","Monthly.change.two.bed","Annual.change.two.bed","Rental.price.two.bed","Index.three.bed","Monthly.change.three.bed","Annual.change.three.bed","Rental.price.three.bed","Index.four.or.more.bed","Monthly.change.four.or.more.bed","Annual.change.four.or.more.bed","Rental.price.four.or.more.bed","Index.detached","Monthly.change.detached","Annual.change.detached","Rental.price.detached","Index.semidetached","Monthly.change.semidetached","Annual.change.semidetached","Rental.price.semidetached","Index.terraced","Monthly.change.terraced","Annual.change.terraced","Rental.price.terraced","Index.flat.maisonette","Monthly.change.flat.maisonette","Annual.change.flat.maisonette","Rental.price.flat.maisonette"
44256,"E09000002","Barking and Dagenham","London",96.581228,0.1794,1.338838,1253,97.430074,0.129771,1.301035,1017,96.644011,0.187533,1.306116,1270,95.447571,0.195395,1.650429,1393,94.532204,0.249372,1.196067,1887,96.277065,0.225773,1.461024,1387,96.184721,0.171826,1.294536,1453,95.277514,0.177028,1.643504,1356,97.090943,0.179989,1.237553,1195
44287,"E09000002","Barking and Dagenham","London",96.602464,0.021987,1.290916,1254,97.416932,-0.01349,1.181595,1017,96.654538,0.010893,1.25705,1270,95.490365,0.044835,1.623752,1394,94.704565,0.182331,1.385903,1891,96.298234,0.021987,1.405031,1387,96.187871,0.003274,1.231691,1453,95.32306,0.047804,1.628443,1357,97.10618,0.015694,1.180611,1195
44317,"E09000002","Barking and Dagenham","London",96.371291,-0.239303,1.046961,1251,97.166022,-0.257562,0.895436,1014,96.412552,-0.250361,1.005638,1267,95.343557,-0.153741,1.457812,1392,94.582053,-0.129363,1.33145,1888,96.06779,-0.239303,1.128088,1384,95.996885,-0.198555,1.026517,1451,95.179978,-0.150102,1.475123,1355,96.838968,-0.275175,0.901496,1192
44348,"E09000002","Barking and Dagenham","London",96.217708,-0.159366,0.876227,1249,96.98854,-0.182658,0.686575,1012,96.249528,-0.169091,0.81904,1265,95.295093,-0.050831,1.400635,1391,94.486418,-0.101113,1.281646,1886,95.91469,-0.159366,0.918782,1382,95.896493,-0.104578,0.921594,1449,95.129124,-0.053429,1.415361,1354,96.642505,-0.202876,0.685074,1189
44378,"E09000002","Barking and Dagenham","London",96.123618,-0.097789,0.698894,1247,96.847879,-0.145029,0.456079,1011,96.14979,-0.103624,0.631067,1264,95.31124,0.016945,1.333698,1391,94.461296,-0.026588,1.193329,1886,95.820896,-0.097789,0.722883,1380,95.861079,-0.036929,0.819601,1448,95.133464,0.004562,1.340896,1354,96.506288,-0.14095,0.463031,1188
44409,"E09000002","Barking and Dagenham","London",96.292051,0.175226,0.745506,1250,96.969962,0.126056,0.431235,1012,96.319191,0.176184,0.680463,1266,95.552283,0.252901,1.468204,1395,94.737731,0.292643,1.341973,1892,95.988799,0.175226,0.826718,1383,96.037664,0.184209,0.945781,1451,95.37179,0.250518,1.462691,1358,96.649347,0.148238,0.471428,1189
44440,"E09000002","Barking and Dagenham","London",96.515858,0.232425,0.859153,1253,97.132727,0.167851,0.465258,1014,96.553492,0.243255,0.822102,1269,95.847505,0.308964,1.637093,1399,95.225721,0.515097,1.640698,1901,96.211901,0.232425,1.009542,1386,96.247587,0.218585,1.098003,1454,95.682268,0.325545,1.63743,1362,96.844933,0.202367,0.557012,1192
44470,"E09000002","Barking and Dagenham","London",96.719705,0.211206,0.952929,1255,97.254216,0.125076,0.471814,1015,96.77542,0.22985,0.952684,1272,96.141193,0.306411,1.784617,1403,95.746184,0.546557,1.966089,1912,96.415106,0.211206,1.162564,1389,96.463459,0.224288,1.240721,1458,95.999318,0.331356,1.787083,1367,97.00784,0.168215,0.623461,1194
44501,"E09000002","Barking and Dagenham","London",96.835379,0.119597,0.952931,1257,97.259746,0.005686,0.366159,1015,96.921591,0.151041,1.003843,1274,96.366633,0.234489,1.833825,1407,96.155863,0.42788,2.259174,1920,96.530415,0.119597,1.11994,1391,96.626444,0.168961,1.255271,1460,96.246657,0.257647,1.839977,1370,97.071387,0.065506,0.604754,1195
44531,"E09000002","Barking and Dagenham","London",96.862647,0.02816,0.876421,1257,97.162741,-0.099738,0.179916,1014,96.968804,0.048713,0.954247,1274,96.517035,0.156072,1.820929,1409,96.375855,0.228787,2.458852,1924,96.557598,0.02816,1.008185,1391,96.73267,0.109935,1.205993,1462,96.392846,0.151889,1.811471,1372,97.046673,-0.025459,0.5095,1194
44562,"E09000002","Barking and Dagenham","London",96.899652,0.038204,0.721042,1258,97.071419,-0.093989,-0.087141,1013,97.035179,0.06845,0.820862,1275,96.665033,0.153339,1.717973,1411,96.492737,0.121277,2.536093,1927,96.594487,0.038204,0.785175,1391,96.873742,0.145837,1.100601,1464,96.537805,0.150384,1.722354,1374,97.032111,-0.015006,0.326907,1194
44593,"E09000002","Barking and Dagenham","London",97.079294,0.185389,0.696022,1260,97.155604,0.086725,-0.152305,1014,97.216441,0.1868,0.780952,1278,96.941515,0.28602,1.763651,1415,96.772671,0.290109,2.625339,1932,96.750694,0.161715,0.718828,1394,97.148188,0.283303,1.175231,1468,96.808081,0.27997,1.786303,1378,97.168079,0.140127,0.259579,1196
44621,"E09000002","Barking and Dagenham","London",97.384841,0.314739,0.832059,1264,97.4015,0.253094,-0.029329,1017,97.523619,0.315973,0.910153,1282,97.298558,0.368308,1.939271,1420,97.107763,0.346267,2.724531,1939,97.04924,0.308572,0.802034,1398,97.497322,0.359383,1.364667,1473,97.173108,0.377062,1.989551,1383,97.447616,0.287684,0.367359,1199
44652,"E09000002","Barking and Dagenham","London",97.72353,0.347784,1.160495,1268,97.742857,0.350465,0.334568,1020,97.843475,0.327978,1.230089,1286,97.663595,0.375172,2.275863,1426,97.396899,0.297747,2.842876,1945,97.422905,0.385027,1.167905,1403,97.772636,0.282381,1.647573,1477,97.559628,0.397764,2.346303,1389,97.778742,0.339799,0.692604,1203
44682,"E09000002","Barking and Dagenham","London",97.956977,0.238885,1.645392,1271,97.983943,0.246653,0.841776,1023,98.064985,0.226392,1.713919,1289,97.883155,0.224812,2.663628,1429,97.586294,0.194458,3.176334,1948,97.691543,0.275743,1.690216,1407,97.954331,0.185834,2.039073,1480,97.79973,0.246108,2.752419,1392,98.01687,0.243538,1.216351,1206
44713,"E09000002","Barking and Dagenham","London",98.095288,0.141195,1.951387,1273,98.150641,0.170128,1.198183,1025,98.189687,0.127163,2.01576,1290,97.995589,0.114866,2.833825,1431,97.689658,0.105921,3.39016,1950,97.862611,0.17511,2.030888,1410,98.044057,0.0916,2.239461,1481,97.927572,0.130718,2.941736,1394,98.16526,0.151393,1.575658,1208
44743,"E09000002","Barking and Dagenham","London",98.342345,0.251854,2.308202,1276,98.418658,0.273067,1.621903,1027,98.437646,0.25253,2.37947,1294,98.184862,0.193145,3.014987,1433,97.971809,0.288823,3.71635,1956,98.104936,0.247618,2.383656,1413,98.257042,0.217234,2.499411,1485,98.117525,0.193973,3.13671,1397,98.436926,0.276743,2.000531,1211
44774,"E09000002","Barking and Dagenham","London",98.670822,0.334014,2.470371,1281,98.7668,0.353736,1.852984,1031,98.762403,0.329911,2.536578,1298,98.493694,0.314541,3.078326,1438,98.322755,0.358212,3.784157,1963,98.483954,0.386339,2.599423,1419,98.569181,0.317676,2.635963,1489,98.445853,0.334627,3.223241,1402,98.766743,0.335054,2.190802,1216
44805,"E09000002","Barking and Dagenham","London",99.051274,0.385576,2.626942,1285,99.142326,0.380215,2.068921,1035,99.122319,0.364427,2.660522,1303,98.89688,0.409352,3.181486,1444,98.82106,0.506805,3.775596,1973,98.873688,0.395733,2.766588,1424,98.948809,0.385139,2.806535,1495,98.877262,0.438219,3.33917,1408,99.129793,0.367584,2.359298,1220
44835,"E09000002","Barking and Dagenham","London",99.392566,0.344562,2.763513,1290,99.445957,0.306258,2.25362,1038,99.433361,0.313796,2.746504,1307,99.304654,0.412322,3.290433,1450,99.347082,0.532298,3.760879,1984,99.246222,0.376778,2.936382,1430,99.328223,0.383444,2.969792,1501,99.310384,0.43804,3.449052,1414,99.433467,0.30634,2.500444,1224
44866,"E09000002","Barking and Dagenham","London",99.660456,0.269526,2.917402,1293,99.689046,0.244443,2.497745,1041,99.675629,0.243648,2.841511,1310,99.624173,0.321756,3.38036,1454,99.71928,0.374644,3.705876,1991,99.520909,0.276774,3.097981,1434,99.604049,0.277692,3.081564,1505,99.636434,0.328315,3.521968,1419,99.680253,0.248192,2.687575,1227
44896,"E09000002","Barking and Dagenham","London",99.836495,0.176639,3.07017,1296,99.847777,0.159226,2.763442,1042,99.840126,0.165032,2.961077,1312,99.819105,0.195668,3.421231,1457,99.881239,0.162415,3.637201,1994,99.759521,0.23976,3.316075,1437,99.79799,0.194711,3.168857,1508,99.831254,0.19553,3.567078,1421,99.845801,0.166079,2.884311,1229
44927,"E09000002","Barking and Dagenham","London",100,0.163773,3.199545,1298,100,0.152455,3.016935,1044,100,0.16013,3.055408,1314,100,0.181222,3.450024,1460,100,0.118902,3.634743,1997,100,0.241059,3.525577,1440,100,0.202419,3.227147,1511,100,0.169032,3.586362,1424,100,0.154437,3.058667,1231
44958,"E09000002","Barking and Dagenham","London",100.241699,0.241699,3.257549,1301,100.257615,0.257615,3.192827,1047,100.217576,0.217576,3.087065,1317,100.223324,0.223324,3.38535,1463,100.208764,0.208764,3.550685,2001,100.301219,0.301219,3.669767,1445,100.250694,0.250694,3.19358,1515,100.240334,0.240334,3.545419,1427,100.239094,0.239094,3.160518,1234
44986,"E09000002","Barking and Dagenham","London",100.606858,0.364278,3.308541,1306,100.630548,0.371975,3.315194,1051,100.555887,0.337577,3.109266,1322,100.557338,0.33327,3.349258,1468,100.58686,0.377309,3.582718,2008,100.693606,0.391208,3.755172,1450,100.629473,0.377832,3.21255,1521,100.599723,0.358528,3.5263,1432,100.60316,0.363198,3.238195,1238
45017,"E09000002","Barking and Dagenham","London",101.083729,0.473995,3.438475,1312,101.13469,0.500983,3.470159,1056,101.021814,0.463351,3.248391,1328,100.920255,0.360905,3.334569,1473,100.979188,0.390039,3.678032,2016,101.153064,0.456293,3.828831,1457,101.049428,0.417329,3.351441,1527,101.003245,0.401116,3.529756,1438,101.11204,0.505829,3.409021,1244
45047,"E09000002","Barking and Dagenham","London",101.496554,0.408399,3.613399,1317,101.561343,0.421866,3.651007,1060,101.446047,0.419943,3.447777,1333,101.250846,0.327577,3.440522,1478,101.301798,0.319482,3.807403,2023,101.56843,0.410632,3.968499,1463,101.458717,0.405038,3.57757,1533,101.321013,0.314612,3.600504,1443,101.556253,0.439328,3.610994,1250
45078,"E09000002","Barking and Dagenham","London",102.201326,0.694381,4.185765,1326,102.278223,0.705859,4.205354,1068,102.162004,0.705751,4.045554,1343,101.884594,0.625918,3.968551,1487,101.917398,0.607689,4.327725,2035,102.244013,0.665151,4.477096,1473,102.174862,0.705849,4.213212,1544,101.917811,0.589018,4.074685,1451,102.295228,0.727651,4.207159,1259
45108,"E09000002","Barking and Dagenham","London",102.763363,0.549931,4.495539,1334,102.847105,0.556211,4.499602,1074,102.718381,0.544602,4.348677,1350,102.419479,0.524991,4.312902,1495,102.469772,0.541982,4.591079,2046,102.797177,0.541023,4.78288,1481,102.782834,0.595031,4.606074,1553,102.40348,0.476529,4.368185,1458,102.876045,0.567784,4.509608,1266
45139,"E09000002","Barking and Dagenham","London",103.331364,0.552727,4.723323,1341,103.420319,0.557345,4.711623,1080,103.2719,0.53887,4.566006,1357,102.969408,0.536938,4.544163,1503,103.023302,0.540189,4.780732,2057,103.368844,0.556111,4.960087,1489,103.375015,0.576148,4.875596,1562,102.939541,0.523479,4.564628,1466,103.451068,0.558948,4.742817,1273
45170,"E09000002","Barking and Dagenham","London",103.731057,0.386807,4.724607,1346,103.851336,0.416763,4.749748,1084,103.661195,0.376962,4.579066,1362,103.350107,0.36972,4.502899,1509,103.401798,0.367388,4.635387,2064,103.805681,0.4226,4.988176,1495,103.767668,0.379833,4.870052,1568,103.316717,0.366406,4.489865,1471,103.858297,0.393645,4.770013,1278
45200,"E09000002","Barking and Dagenham","London",104.308018,0.556209,4.945493,1354,104.469129,0.594881,5.051158,1091,104.208579,0.528051,4.802431,1370,103.913494,0.545125,4.641112,1517,103.967287,0.546886,4.650569,2076,104.410515,0.58266,5.203516,1504,104.342865,0.554313,5.048558,1577,103.897759,0.56239,4.619231,1479,104.433598,0.553928,5.02862,1285
45231,"E09000002","Barking and Dagenham","London",105.062454,0.723277,5.420403,1363,105.264587,0.761429,5.592932,1099,104.946918,0.70852,5.288443,1379,104.620088,0.679983,5.014762,1527,104.634633,0.641881,4.929191,2089,105.170663,0.728038,5.676951,1515,105.053265,0.680832,5.470878,1587,104.619437,0.694603,5.001185,1489,105.20459,0.738261,5.542057,1295
45261,"E09000002","Barking and Dagenham","London",105.737333,0.64236,5.910502,1372,105.970275,0.670395,6.131832,1106,105.609456,0.631308,5.778568,1388,105.301806,0.651614,5.492637,1537,105.137715,0.480798,5.262725,2099,105.941813,0.733237,6.197195,1526,105.707284,0.622559,5.921256,1597,105.298875,0.649438,5.476863,1499,105.878869,0.640921,6.042385,1303
45292,"E09000002","Barking and Dagenham","London",106.457523,0.681112,6.457523,1382,106.743083,0.729269,6.743083,1114,106.332807,0.684931,6.332807,1397,105.997322,0.660498,5.997322,1547,105.610549,0.449729,5.610549,2109,106.739578,0.753022,6.739578,1538,106.425293,0.679242,6.425293,1608,105.962652,0.630374,5.962652,1509,106.616148,0.696342,6.616148,1312
45323,"E09000002","Barking and Dagenham","London",107.228697,0.724396,6.97015,1392,107.530506,0.73768,7.254203,1123,107.119166,0.739526,6.886607,1408,106.780369,0.738742,6.542434,1559,106.18043,0.539606,5.959225,2120,107.629738,0.833955,7.30651,1550,107.235626,0.76141,6.967465,1620,106.705673,0.70121,6.449838,1519,107.389162,0.725044,7.133014,1322
42005,"E09000003","Barnet","London",85.40723,NA,NA,1336,85.596213,NA,NA,1014,86.514299,NA,NA,1286,84.917827,NA,NA,1543,84.383361,NA,NA,2249,84.365634,NA,NA,2093,84.700695,NA,NA,1767,84.39194,NA,NA,1517,85.908975,NA,NA,1193
42036,"E09000003","Barnet","London",85.71433,0.359572,NA,1341,85.914511,0.371859,NA,1018,86.82715,0.361617,NA,1291,85.250583,0.391856,NA,1549,84.682081,0.354004,NA,2257,84.659367,0.348167,NA,2100,85.029908,0.388678,NA,1773,84.697316,0.361855,NA,1522,86.209725,0.35008,NA,1197
42064,"E09000003","Barnet","London",86.219847,0.589769,NA,1349,86.427721,0.59735,NA,1024,87.336138,0.586209,NA,1299,85.768254,0.607234,NA,1559,85.164292,0.569437,NA,2269,85.129902,0.555798,NA,2112,85.531894,0.590363,NA,1784,85.198897,0.592203,NA,1531,86.719167,0.590934,NA,1204
42095,"E09000003","Barnet","London",86.745131,0.609238,NA,1357,86.985125,0.644938,NA,1030,87.886044,0.629643,NA,1307,86.303088,0.623581,NA,1568,85.637957,0.556178,NA,2282,85.643488,0.603298,NA,2125,86.03206,0.584772,NA,1794,85.692804,0.579711,NA,1540,87.271898,0.63738,NA,1212
42125,"E09000003","Barnet","London",87.683781,1.082078,NA,1371,87.929352,1.085504,NA,1042,88.857549,1.105414,NA,1321,87.236848,1.081953,NA,1585,86.537332,1.050205,NA,2306,86.601823,1.118982,NA,2148,86.942481,1.058234,NA,1813,86.607672,1.067614,NA,1557,88.228225,1.095802,NA,1225
42156,"E09000003","Barnet","London",88.460496,0.885814,NA,1384,88.729572,0.910072,NA,1051,89.659536,0.902554,NA,1333,88.042052,0.923009,NA,1600,87.195754,0.760853,NA,2324,87.346055,0.859372,NA,2167,87.712444,0.885601,NA,1829,87.358483,0.866911,NA,1570,89.02335,0.901214,NA,1236
42186,"E09000003","Barnet","London",89.264772,0.909192,NA,1396,89.519443,0.8902,NA,1061,90.506026,0.944116,NA,1346,88.867373,0.937417,NA,1615,87.928022,0.839797,NA,2343,88.150499,0.920985,NA,2187,88.498299,0.895945,NA,1846,88.139787,0.894366,NA,1584,89.844365,0.922247,NA,1247
42217,"E09000003","Barnet","London",89.679373,0.464462,NA,1403,89.888781,0.412578,NA,1065,90.923416,0.461173,NA,1352,89.320891,0.510331,NA,1623,88.377535,0.511229,NA,2355,88.63857,0.553679,NA,2199,88.961293,0.523167,NA,1855,88.538731,0.452626,NA,1591,90.245645,0.446639,NA,1253
42248,"E09000003","Barnet","London",89.993558,0.350342,NA,1408,90.149617,0.290176,NA,1068,91.237168,0.345073,NA,1357,89.641411,0.358842,NA,1629,88.832288,0.514557,NA,2367,89.083393,0.501839,NA,2210,89.292813,0.372657,NA,1862,88.841481,0.34194,NA,1597,90.548381,0.335458,NA,1257
42278,"E09000003","Barnet","London",90.289082,0.328384,NA,1412,90.411333,0.290313,NA,1071,91.509033,0.297976,NA,1361,89.952401,0.346926,NA,1635,89.200523,0.414529,NA,2377,89.391672,0.346057,NA,2218,89.621989,0.368648,NA,1869,89.14717,0.344084,NA,1602,90.823517,0.303855,NA,1261
42309,"E09000003","Barnet","London",90.44541,0.173141,NA,1415,90.519443,0.119576,NA,1072,91.687922,0.195488,NA,1363,90.127887,0.195088,NA,1638,89.373865,0.194328,NA,2382,89.524198,0.148253,NA,2221,89.756094,0.149633,NA,1872,89.308565,0.181044,NA,1605,90.984406,0.177144,NA,1263
42339,"E09000003","Barnet","London",90.521501,0.084129,NA,1416,90.589201,0.077064,NA,1073,91.777318,0.0975,NA,1365,90.214777,0.096407,NA,1639,89.398649,0.027731,NA,2382,89.50655,-0.019713,NA,2220,89.82431,0.076002,NA,1873,89.389682,0.090828,NA,1607,91.067691,0.091538,NA,1264
42370,"E09000003","Barnet","London",90.827312,0.337833,6.346163,1421,90.923096,0.368581,6.223269,1077,92.123123,0.376788,6.483119,1370,90.546212,0.367385,6.628037,1645,89.630299,0.25912,6.217977,2388,89.751153,0.27328,6.383547,2227,90.091646,0.29762,6.364706,1879,89.659665,0.302029,6.241976,1612,91.414097,0.380383,6.408088,1269
42401,"E09000003","Barnet","London",91.386506,0.615667,6.617535,1429,91.555478,0.695513,6.565791,1085,92.722016,0.6501,6.789198,1379,91.123285,0.637324,6.888753,1656,90.052552,0.471105,6.341921,2400,90.165997,0.462215,6.504455,2237,90.599819,0.564063,6.550531,1890,90.190352,0.591891,6.48549,1621,92.021786,0.664765,6.74177,1278
42430,"E09000003","Barnet","London",91.923946,0.588095,6.615761,1438,92.132251,0.629971,6.600348,1091,93.3043,0.627989,6.833554,1387,91.698554,0.631308,6.914329,1666,90.485235,0.480479,6.247857,2411,90.645097,0.531353,6.478564,2249,91.09961,0.551647,6.509521,1900,90.68446,0.54785,6.438538,1630,92.601497,0.629971,6.783194,1286
42461,"E09000003","Barnet","London",92.152944,0.249117,6.234141,1441,92.363837,0.251362,6.183484,1094,93.547037,0.260156,6.441288,1391,91.940707,0.264076,6.532349,1671,90.685021,0.220794,5.893489,2417,90.887872,0.26783,6.123506,2255,91.31807,0.239803,6.144233,1905,90.897697,0.235142,6.073897,1634,92.838881,0.25635,6.378896,1289
42491,"E09000003","Barnet","London",92.388673,0.255802,5.36575,1445,92.607998,0.264347,5.320914,1097,93.759752,0.227388,5.516923,1394,92.179233,0.259434,5.665479,1675,90.926171,0.265921,5.071614,2423,91.200214,0.343656,5.309808,2263,91.581936,0.288953,5.336235,1910,91.123148,0.248027,5.213714,1638,93.062713,0.241098,5.479526,1292
42522,"E09000003","Barnet","London",92.746838,0.387672,4.845488,1451,92.931088,0.348879,4.735192,1101,94.0835,0.345296,4.934181,1399,92.525963,0.376147,5.092919,1681,91.362107,0.479439,4.77816,2435,91.667994,0.512915,4.948064,2274,91.98312,0.43806,4.868951,1918,91.491984,0.404767,4.731654,1645,93.38989,0.351566,4.904938,1297
42552,"E09000003","Barnet","London",92.984228,0.255954,4.166768,1454,93.132515,0.216749,4.036075,1103,94.282077,0.211064,4.172154,1402,92.75924,0.252121,4.379411,1686,91.667578,0.334352,4.252974,2443,91.990179,0.351469,4.355823,2282,92.273092,0.315244,4.265384,1924,91.739559,0.270598,4.084162,1649,93.597541,0.222349,4.17742,1299
42583,"E09000003","Barnet","London",93.294637,0.33383,4.031321,1459,93.411149,0.29918,3.918585,1107,94.554282,0.288714,3.993324,1406,93.058326,0.322432,4.184279,1691,92.11924,0.492718,4.233774,2455,92.475414,0.527486,4.328639,2294,92.625821,0.382267,4.119239,1932,92.024133,0.310197,3.936584,1654,93.888421,0.310777,4.036512,1304
42614,"E09000003","Barnet","London",93.538692,0.261595,3.939319,1463,93.652301,0.258162,3.885412,1109,94.770736,0.228921,3.872948,1409,93.30065,0.2604,4.082085,1696,92.438533,0.346609,4.059612,2463,92.778468,0.327713,4.147884,2302,92.890037,0.285251,4.02857,1937,92.256634,0.252653,3.844098,1658,94.125364,0.252366,3.950355,1307
42644,"E09000003","Barnet","London",94.007914,0.501635,4.118806,1470,94.098213,0.476135,4.077896,1115,95.229252,0.483816,4.065412,1416,93.776503,0.510022,4.251251,1704,92.977322,0.582862,4.234055,2478,93.314344,0.577587,4.388186,2315,93.374481,0.521524,4.187021,1947,92.718127,0.500227,4.005687,1667,94.585009,0.488333,4.14154,1313
42675,"E09000003","Barnet","London",94.184135,0.187453,4.133682,1473,94.262865,0.17498,4.13549,1117,95.415494,0.195572,4.0655,1419,93.984575,0.22188,4.279128,1708,93.119049,0.152431,4.190469,2481,93.420449,0.113707,4.352177,2318,93.542005,0.179411,4.217999,1951,92.903869,0.20033,4.02571,1670,94.766316,0.191686,4.156657,1316
